# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.030065032516258E+09;-9.389536723828481E-01;5.246180876559299E-01;
1.030565282641321E+09;-9.344961534070989E-01;5.345732606756795E-01;
1.031065532766383E+09;-9.298689055520014E-01;5.445429675853595E-01;
1.031565782891446E+09;-9.251930883578097E-01;5.544115923040185E-01;
1.032066033016508E+09;-9.201208478680721E-01;5.641766531578775E-01;
1.032566283141571E+09;-9.151534648127442E-01;5.739567430626005E-01;
1.033066533266633E+09;-9.098225770151825E-01;5.836369029441922E-01;
1.033566783391696E+09;-9.043164686006846E-01;5.930626308004159E-01;
1.034067033516758E+09;-8.987745857669424E-01;6.025468171808276E-01;
1.034567283641821E+09;-8.930166107486197E-01;6.118417197863868E-01;
1.035067533766883E+09;-8.870972345548856E-01;6.212784775780776E-01;
1.035567783891946E+09;-8.811732661100036E-01;6.303714837046808E-01;
1.036068034017009E+09;-8.750672573516940E-01;6.395439386909644E-01;
1.036568284142071E+09;-8.687728788494822E-01;6.484975934460058E-01;
1.037068534267134E+09;-8.624768658176472E-01;6.572729243603443E-01;
1.037568784392196E+09;-8.558222480442893E-01;6.662379942940103E-01;
1.038069034517259E+09;-8.491726466745767E-01;6.746916843774409E-01;
1.038569284642321E+09;-8.425336001427719E-01;6.832591144586979E-01;
1.039069534767384E+09;-8.355864626789944E-01;6.916621808454253E-01;
1.039569784892446E+09;-8.285882102205203E-01;6.999317854806267E-01;
1.040070035017509E+09;-8.214726719131890E-01;7.081100919150471E-01;
1.040570285142571E+09;-8.142581489000132E-01;7.159177098991093E-01;
1.041070535267634E+09;-8.068335634230368E-01;7.237152524568115E-01;
1.041570785392696E+09;-7.994508473332776E-01;7.313960923494286E-01;
1.042071035517759E+09;-7.920715051448837E-01;7.388765187774713E-01;
1.042571285642821E+09;-7.844472975878035E-01;7.463205293565034E-01;
1.043071535767884E+09;-7.768234631088315E-01;7.534076400483386E-01;
1.043571785892946E+09;-7.689763632424609E-01;7.605241610353768E-01;
1.044072036018009E+09;-7.612611106966959E-01;7.675445148005494E-01;
1.044572286143072E+09;-7.533248957882293E-01;7.743880026882521E-01;
1.045072536268134E+09;-7.454489535628191E-01;7.809018549113965E-01;
1.045572786393197E+09;-7.374905718774980E-01;7.872966338176660E-01;
1.046073036518259E+09;-7.296606322216335E-01;7.937992758178853E-01;
1.046573286643322E+09;-7.216270889014249E-01;7.999105091847823E-01;
