# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.366808404202101E+09;-1.201934888922677E+00;-6.480246852430912E-01;
1.366858429214607E+09;-1.202473188343457E+00;-6.471614523108692E-01;
1.366908454227113E+09;-1.203000953847133E+00;-6.460569803310503E-01;
1.366958479239620E+09;-1.203418651343511E+00;-6.450188286530264E-01;
1.367008504252126E+09;-1.204013033402905E+00;-6.438782286307561E-01;
1.367058529264632E+09;-1.204568081829876E+00;-6.429786962592180E-01;
1.367108554277138E+09;-1.204798589611753E+00;-6.419159560079496E-01;
1.367158579289645E+09;-1.205350892683461E+00;-6.410640450780426E-01;
1.367208604302151E+09;-1.205807301769777E+00;-6.400397713836401E-01;
1.367258629314657E+09;-1.206224258089001E+00;-6.392930165425618E-01;
1.367308654327164E+09;-1.206598901751506E+00;-6.379764254295740E-01;
1.367358679339670E+09;-1.207010241263850E+00;-6.369840611241998E-01;
1.367408704352176E+09;-1.207756179268905E+00;-6.360972894538166E-01;
1.367458729364682E+09;-1.207905104635618E+00;-6.349101794266337E-01;
1.367508754377189E+09;-1.208591070351283E+00;-6.338560417799917E-01;
1.367558779389695E+09;-1.209024129357923E+00;-6.328816967759548E-01;
1.367608804402201E+09;-1.209490756271701E+00;-6.318287636672388E-01;
1.367658829414707E+09;-1.209865583818108E+00;-6.310171961066361E-01;
1.367708854427214E+09;-1.210516587003586E+00;-6.299773459512877E-01;
1.367758879439720E+09;-1.211064019175774E+00;-6.288965016283994E-01;
1.367808904452226E+09;-1.211476919775448E+00;-6.278325651466933E-01;
1.367858929464732E+09;-1.211903071536874E+00;-6.266954969458075E-01;
1.367908954477239E+09;-1.212445111719825E+00;-6.258264148407162E-01;
1.367958979489745E+09;-1.212854976374286E+00;-6.249999456596079E-01;
1.368009004502251E+09;-1.213355045427397E+00;-6.236522221907516E-01;
1.368059029514757E+09;-1.213831638326164E+00;-6.227730412583088E-01;
1.368109054527264E+09;-1.214316903483029E+00;-6.219185983697076E-01;
1.368159079539770E+09;-1.214598975064502E+00;-6.209073368857432E-01;
1.368209104552276E+09;-1.215161827173748E+00;-6.198491841763633E-01;
1.368259129564782E+09;-1.215457628624715E+00;-6.188572775629405E-01;
1.368309154577289E+09;-1.215956818900941E+00;-6.177717230222739E-01;
1.368359179589795E+09;-1.216328319644475E+00;-6.165717478874271E-01;
1.368409204602301E+09;-1.216780995800682E+00;-6.157318039031746E-01;
1.368459229614807E+09;-1.217213499061044E+00;-6.146764108006122E-01;
1.368509254627314E+09;-1.217754465582396E+00;-6.136491671754776E-01;
1.368559279639820E+09;-1.218298614150850E+00;-6.124588287890835E-01;
1.368609304652326E+09;-1.218805286759576E+00;-6.116071398906326E-01;
1.368659329664832E+09;-1.219245427581251E+00;-6.106229176999602E-01;
1.368709354677339E+09;-1.219824899504932E+00;-6.096282139003391E-01;
1.368759379689845E+09;-1.220093887371698E+00;-6.085440226793901E-01;
1.368809404702351E+09;-1.220528480876656E+00;-6.075303912822655E-01;
1.368859429714857E+09;-1.220988547974682E+00;-6.067111179539113E-01;
1.368909454727364E+09;-1.221547140698182E+00;-6.056655583451164E-01;
1.368959479739870E+09;-1.221764188383304E+00;-6.045920041753929E-01;
1.369009504752376E+09;-1.222400235422066E+00;-6.035911440700577E-01;
1.369059529764882E+09;-1.222697467856966E+00;-6.024887922527231E-01;
1.369109554777389E+09;-1.223095627135162E+00;-6.015149171631577E-01;
