sep=,
Type,ZNL6,
Version,1.71,
Date,18.Dec 2025,
Mode,ANALYZER,
Preamplifier,OFF,
Transducer,OFF,
Center Freq,1420000000.000000,Hz
Freq Offset,0.000000,Hz
Start,1380000000.000000,Hz
Stop,1460000000.000000,Hz
Span,80000000.000000,Hz
Ref Level,-45.900000,dBm
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,1000000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,2000,
Window,1,Frequency Sweep
Ref Position,117.000000,%
Level Range,68.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBm,
Trace,1,
1381224122.4122493267,-78.34345245361328125,
1381232123.2123293877,-79.1395111083984375,
1381240124.0124094486,-79.45738983154296875,
1381248124.8124895096,-79.715911865234375,
1381256125.6125695705,-79.524871826171875,
1381264126.4126496315,-80.014984130859375,
1381272127.2127296925,-79.3949737548828125,
1381280128.0128097534,-79.76410675048828125,
1381288128.8128898144,-79.10826873779296875,
1381296129.6129698753,-80.03011322021484375,
1381304130.4130499363,-80.5930938720703125,
1381312131.2131299973,-80.1096038818359375,
1381320132.0132100582,-80.7275543212890625,
1381328132.8132901192,-80.16748046875,
1381336133.6133701801,-80.1204681396484375,
1381344134.4134502411,-80.89105224609375,
1381352135.213530302,-79.98773193359375,
1381360136.013610363,-80.98487091064453125,
1381368136.813690424,-79.82592010498046875,
1381376137.6137704849,-79.93683624267578125,
1381384138.4138505459,-80.12096405029296875,
1381392139.2139306068,-80.551513671875,
1381400140.0140106678,-79.47068023681640625,
1381408140.8140907288,-78.489105224609375,
1381416141.6141707897,-79.1426239013671875,
1381424142.4142508507,-79.88817596435546875,
1381432143.2143309116,-81.037384033203125,
1381440144.0144109726,-80.34243011474609375,
1381448144.8144910336,-78.504669189453125,
1381456145.6145710945,-79.33481597900390625,
1381464146.4146511555,-80.4315032958984375,
1381472147.2147312164,-79.95619964599609375,
1381480148.0148112774,-80.1066741943359375,
1381488148.8148913383,-79.83165740966796875,
1381496149.6149713993,-80.34851837158203125,
1381504150.4150514603,-80.23325347900390625,
1381512151.2151315212,-79.4459991455078125,
1381520152.0152115822,-80.3561248779296875,
1381528152.8152916431,-79.27730560302734375,
1381536153.6153717041,-80.11406707763671875,
1381544154.4154517651,-79.71265411376953125,
1381552155.215531826,-80.70644378662109375,
1381560156.015611887,-79.9412078857421875,
1381568156.8156919479,-80.13036346435546875,
1381576157.6157720089,-79.8915557861328125,
1381584158.4158520699,-79.41819000244140625,
1381592159.2159321308,-80.23876190185546875,
1381600160.0160121918,-80.75356292724609375,
1381608160.8160922527,-81.06927490234375,
1381616161.6161723137,-80.37847900390625,
1381624162.4162523746,-79.66522979736328125,
1381632163.2163324356,-80.26232147216796875,
1381640164.0164124966,-79.77504730224609375,
1381648164.8164925575,-80.20082855224609375,
1381656165.6165726185,-80.06049346923828125,
1381664166.4166526794,-80.121978759765625,
1381672167.2167327404,-79.38050079345703125,
1381680168.0168128014,-79.54615020751953125,
1381688168.8168928623,-79.84841156005859375,
1381696169.6169729233,-80.40496826171875,
1381704170.4170529842,-79.5771636962890625,
1381712171.2171330452,-78.98488616943359375,
1381720172.0172131062,-80.4044647216796875,
1381728172.8172931671,-79.80976104736328125,
1381736173.6173732281,-79.453338623046875,
1381744174.417453289,-80.13681793212890625,
1381752175.21753335,-79.38912200927734375,
1381760176.0176134109,-80.7472076416015625,
1381768176.8176934719,-80.13681793212890625,
1381776177.6177735329,-79.68634796142578125,
1381784178.4178535938,-80.61089324951171875,
1381792179.2179336548,-80.7493438720703125,
1381800180.0180137157,-80.14771270751953125,
1381808180.8180937767,-80.390716552734375,
1381816181.6181738377,-80.38460540771484375,
1381824182.4182538986,-80.8744049072265625,
1381832183.2183339596,-80.6360015869140625,
1381840184.0184140205,-79.523101806640625,
1381848184.8184940815,-80.74350738525390625,
1381856185.6185741425,-79.433258056640625,
1381864186.4186542034,-78.7250823974609375,
1381872187.2187342644,-80.26836395263671875,
1381880188.0188143253,-79.315948486328125,
1381888188.8188943863,-80.6072540283203125,
1381896189.6189744473,-79.42916107177734375,
1381904190.4190545082,-80.21881103515625,
1381912191.2191345692,-80.53499603271484375,
1381920192.0192146301,-79.9262847900390625,
1381928192.8192946911,-80.071807861328125,
1381936193.619374752,-79.52910614013671875,
1381944194.419454813,-79.62601470947265625,
1381952195.219534874,-80.27440643310546875,
1381960196.0196149349,-79.592041015625,
1381968196.8196949959,-80.0365447998046875,
1381976197.6197750568,-80.12992095947265625,
1381984198.4198551178,-80.5443267822265625,
1381992199.2199351788,-79.2184295654296875,
1382000200.0200152397,-80.444366455078125,
1382008200.8200953007,-80.06298828125,
1382016201.6201753616,-79.9171295166015625,
1382024202.4202554226,-79.6348876953125,
1382032203.2203354836,-79.3936920166015625,
1382040204.0204155445,-79.338043212890625,
1382048204.8204956055,-79.258575439453125,
1382056205.6205756664,-80.55886077880859375,
1382064206.4206557274,-79.95384979248046875,
