# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.409279280279279E+09;1.397818267407767E-01;-7.123851902716982E-02;
1.409339340339339E+09;1.431972440828594E-01;-7.641276244487277E-02;
1.409399400399399E+09;1.466248188055772E-01;-8.184744847464687E-02;
1.409459460459460E+09;1.500624542295646E-01;-8.770081394553639E-02;
1.409519520519520E+09;1.534526929950075E-01;-9.381139978781179E-02;
1.409579580579580E+09;1.568989814512257E-01;-1.003843783855652E-01;
1.409639640639640E+09;1.602294689852663E-01;-1.073893118793710E-01;
1.409699700699700E+09;1.635311735898732E-01;-1.147498233083473E-01;
1.409759760759760E+09;1.667218932742849E-01;-1.225518214086119E-01;
1.409819820819820E+09;1.698037384514058E-01;-1.308572401716474E-01;
1.409879880879880E+09;1.727699387148217E-01;-1.396651029876506E-01;
1.409939940939940E+09;1.755173679418512E-01;-1.489349129047151E-01;
1.410000001000000E+09;1.780794819241490E-01;-1.587975472265286E-01;
1.410060061060060E+09;1.804002054262314E-01;-1.692287539558116E-01;
1.410120121120120E+09;1.824311652063279E-01;-1.801755432232966E-01;
1.410180181180180E+09;1.841961459361450E-01;-1.918057293041671E-01;
1.410240241240240E+09;1.855120470946325E-01;-2.039710307371290E-01;
1.410300301300300E+09;1.863521356205288E-01;-2.167811555211074E-01;
1.410360361360360E+09;1.866560504314698E-01;-2.302546950332472E-01;
1.410420421420420E+09;1.864305408310283E-01;-2.443453405363135E-01;
1.410480481480480E+09;1.854856824160284E-01;-2.591272307126966E-01;
1.410540541540540E+09;1.838984616662541E-01;-2.745046550834483E-01;
1.410600601600601E+09;1.814561395434887E-01;-2.905476151499314E-01;
1.410660661660661E+09;1.780488448115020E-01;-3.071799202256277E-01;
1.410720721720721E+09;1.737019320807674E-01;-3.243854947414986E-01;
1.410780781780781E+09;1.681869102098101E-01;-3.421247288168285E-01;
1.410840841840841E+09;1.615220196060243E-01;-3.603375642880690E-01;
1.410900901900901E+09;1.535122616558846E-01;-3.790113250775557E-01;
1.410960961960961E+09;1.441155672080577E-01;-3.979072667673193E-01;
1.411021022021021E+09;1.331958353174827E-01;-4.171097725985602E-01;
1.411081082081081E+09;1.207281841454036E-01;-4.364190549260334E-01;
1.411141142141141E+09;1.066242552444476E-01;-4.556644980089481E-01;
1.411201202201201E+09;9.067215179591886E-02;-4.747868907252515E-01;
1.411261262261261E+09;7.303831561924794E-02;-4.936217100191063E-01;
1.411321322321321E+09;5.353449284053859E-02;-5.118594146676533E-01;
