sep=,
Type,ZNL6,
Version,1.71,
Date,18.Dec 2025,
Mode,ANALYZER,
Preamplifier,OFF,
Transducer,OFF,
Center Freq,1420000000.000000,Hz
Freq Offset,0.000000,Hz
Start,1380000000.000000,Hz
Stop,1460000000.000000,Hz
Span,80000000.000000,Hz
Ref Level,-45.900000,dBm
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,1000000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,2000,
Window,1,Frequency Sweep
Ref Position,117.000000,%
Level Range,68.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBm,
Trace,1,
1380504050.4050438404,-79.5097198486328125,
1380512051.2051239014,-79.90953826904296875,
1380520052.0052039623,-79.9826202392578125,
1380528052.8052840233,-79.52262115478515625,
1380536053.6053640842,-79.38542938232421875,
1380544054.4054441452,-79.87827301025390625,
1380552055.2055242062,-79.12223052978515625,
1380560056.0056042671,-79.65874481201171875,
1380568056.8056843281,-79.26422882080078125,
1380576057.605764389,-79.29067230224609375,
1380584058.40584445,-79.62789154052734375,
1380592059.205924511,-79.81989288330078125,
1380600060.0060045719,-79.872039794921875,
1380608060.8060846329,-79.27767181396484375,
1380616061.6061646938,-79.1191558837890625,
1380624062.4062447548,-79.49225616455078125,
1380632063.2063248158,-79.6414337158203125,
1380640064.0064048767,-78.82965850830078125,
1380648064.8064849377,-79.68360137939453125,
1380656065.6065649986,-79.75811004638671875,
1380664066.4066450596,-79.819427490234375,
1380672067.2067251205,-79.74486541748046875,
1380680068.0068051815,-80.03723907470703125,
1380688068.8068852425,-78.681976318359375,
1380696069.6069653034,-79.8179931640625,
1380704070.4070453644,-79.41544342041015625,
1380712071.2071254253,-79.92258453369140625,
1380720072.0072054863,-80.11585235595703125,
1380728072.8072855473,-80.07842254638671875,
1380736073.6073656082,-79.68784332275390625,
1380744074.4074456692,-79.14825439453125,
1380752075.2075257301,-79.01941680908203125,
1380760076.0076057911,-80.2903289794921875,
1380768076.8076858521,-79.8509674072265625,
1380776077.607765913,-79.78469085693359375,
1380784078.407845974,-80.0843353271484375,
1380792079.2079260349,-79.67986297607421875,
1380800080.0080060959,-80.00406646728515625,
1380808080.8080861568,-79.6050872802734375,
1380816081.6081662178,-80.04459381103515625,
1380824082.4082462788,-79.817535400390625,
1380832083.2083263397,-79.97100067138671875,
1380840084.0084064007,-79.67658233642578125,
1380848084.8084864616,-79.60184478759765625,
1380856085.6085665226,-79.3109283447265625,
1380864086.4086465836,-79.56610107421875,
1380872087.2087266445,-78.6995849609375,
1380880088.0088067055,-79.0137786865234375,
1380888088.8088867664,-79.10379791259765625,
1380896089.6089668274,-80.013336181640625,
1380904090.4090468884,-79.0337982177734375,
1380912091.2091269493,-78.83351898193359375,
1380920092.0092070103,-79.1319580078125,
1380928092.8092870712,-80.01236724853515625,
1380936093.6093671322,-79.2544403076171875,
1380944094.4094471931,-79.56842803955078125,
1380952095.2095272541,-79.77046966552734375,
1380960096.0096073151,-79.42960357666015625,
1380968096.809687376,-79.30914306640625,
1380976097.609767437,-80.3641815185546875,
1380984098.4098474979,-78.77878570556640625,
1380992099.2099275589,-79.51253509521484375,
1381000100.0100076199,-79.314544677734375,
1381008100.8100876808,-79.6069793701171875,
1381016101.6101677418,-79.72270965576171875,
1381024102.4102478027,-79.806121826171875,
1381032103.2103278637,-79.74443817138671875,
1381040104.0104079247,-79.6808319091796875,
1381048104.8104879856,-79.41184234619140625,
1381056105.6105680466,-79.34926605224609375,
1381064106.4106481075,-79.8142242431640625,
1381072107.2107281685,-78.7450103759765625,
1381080108.0108082294,-79.2602691650390625,
1381088108.8108882904,-79.5180816650390625,
1381096109.6109683514,-79.9579315185546875,
1381104110.4110484123,-79.7909088134765625,
1381112111.2111284733,-79.32491302490234375,
1381120112.0112085342,-79.01076507568359375,
1381128112.8112885952,-78.5306243896484375,
1381136113.6113686562,-79.50428009033203125,
1381144114.4114487171,-79.7738189697265625,
1381152115.2115287781,-79.36013031005859375,
1381160116.011608839,-80.11936187744140625,
1381168116.8116889,-80.2858428955078125,
1381176117.611768961,-78.8749542236328125,
1381184118.4118490219,-80.01190948486328125,
1381192119.2119290829,-79.720367431640625,
1381200120.0120091438,-79.7605438232421875,
1381208120.8120892048,-80.14111328125,
1381216121.6121692657,-79.60234832763671875,
1381224122.4122493267,-79.506591796875,
